date,0
20000104,3.05
20000105,0.31
20000106,4.12
20000107,3.75
20000110,1.99
20000111,-4.21
20000112,-2.81
20000113,-0.88
20000114,-1.03
20000117,1.76
20000118,-0.18
20000119,1.24
20000120,1.79
20000121,0.33
20000124,1.08
20000125,-0.19
20000126,0.37
20000127,1.8
20000128,2.09
20000214,9.1048
20000215,0.4548
20000216,1.7147999999999999
20000217,-3.2752
20000218,1.7047999999999999
20000221,0.37479999999999997
20000222,-2.7851999999999997
20000223,-2.6752
20000224,2.7548000000000004
20000225,-0.0952
20000228,4.6148
20000229,0.2748
20000301,-1.0118
20000302,0.7282
20000303,1.2982
20000306,-3.7218
20000307,1.1782
20000308,1.8182
20000309,0.17820000000000003
20000310,-1.4018
20000313,1.5282
20000314,-2.6318
20000315,-0.0818
20000316,-4.501799999999999
20000317,3.3682
20000320,2.5181999999999998
20000321,0.5982
20000322,0.8281999999999999
20000323,1.4882
20000324,-0.9418
20000327,2.5482
20000328,0.9082
20000329,-0.2218
20000330,1.1182
20000331,-0.7318
20000403,-0.13080000000000003
20000404,-2.2108000000000003
20000405,0.5892
20000406,2.1391999999999998
20000407,0.6991999999999999
20000410,0.4592
20000411,-0.1608
20000412,-0.8608
20000413,1.2792000000000001
20000414,0.0592
20000417,-2.1708000000000003
20000418,0.9892
20000419,0.7192
20000420,0.8992
20000421,-0.4308
20000424,-0.3708
20000425,-0.0708
20000426,0.0092
20000427,-1.2808
20000428,1.8192000000000002
20000508,-0.16949999999999998
20000509,-1.6295
20000510,-3.1295
20000511,-1.7595
20000512,-0.19949999999999998
20000515,-1.1195
20000516,1.1504999999999999
20000517,0.1205
20000518,2.0005
20000519,1.2505
20000522,2.6005
20000523,0.1705
20000524,1.2105
20000525,1.3105
20000526,0.1705
20000529,1.0305
20000530,-1.1195
20000531,0.6505
20000601,0.49829999999999997
20000602,0.7383
20000605,-0.8317
20000606,1.4383
20000607,0.37829999999999997
20000608,-0.6517000000000001
20000609,-1.2117
20000612,0.35829999999999995
20000613,1.2683
20000614,-0.2917
20000615,0.3383
20000616,-0.6317
20000619,-0.3517
20000620,-0.8717
20000621,1.0183
20000622,0.1583
20000623,1.2383
20000626,0.6783
20000627,-0.1317
20000628,0.1683
20000629,-0.27170000000000005
20000630,-0.45170000000000005
20000703,-1.661
20000704,0.749
20000705,0.049
20000706,-0.301
20000707,1.519
20000710,0.8190000000000001
20000711,0.659
20000712,0.539
20000713,0.159
20000714,0.379
20000717,-0.481
20000718,0.649
20000719,0.189
20000720,-0.291
20000721,0.189
20000724,-0.391
20000725,0.309
20000726,0.739
20000727,0.019
20000728,0.09899999999999999
20000731,0.559
20000801,0.20820000000000002
20000802,0.1182
20000803,0.36819999999999997
20000804,-0.6218
20000807,0.4682
20000808,0.5781999999999999
20000809,0.3882
20000810,0.0982
20000811,-0.1318
20000814,0.4682
20000815,-0.1618
20000816,0.29819999999999997
